CustomerId,Age,MonthlyCharges,Tenure,Balance,NumOfProducts,HasCard,IsActive,EstimatedSalary,LastPurchase,TotalCharges,Churn,AverageMonthlySpend,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
8605,47,72,1.0,7915.37,2,0,0,55784.84,1,22.02,1,22.02,0.0,1.0,0.0,0.0,1.0
8606,19,44,9.0,188997.07,1,0,1,57292.4,11,65.56,0,7.28,0.0,1.0,1.0,0.0,0.0
8607,42,71,5.0,197088.01,3,0,1,75855.43,10,426.52,1,85.3,0.0,1.0,0.0,0.0,1.0
8608,48,91,1.0,99193.08,3,1,1,18959.46,6,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
8609,44,20,2.0,108211.82,1,1,0,75410.78,2,386.68,0,193.34,1.0,0.0,0.0,0.0,1.0
8610,25,92,2.0,70481.78,2,0,0,63482.23,6,604.6,0,302.3,1.0,0.0,0.0,1.0,0.0
8611,70,21,,126133.97,2,0,0,79234.89,8,0.0,0,,1.0,0.0,1.0,0.0,0.0
8612,41,60,7.0,58724.64,1,1,0,24009.9,12,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
8613,21,25,8.0,16012.32,2,1,1,26015.59,7,614.89,0,76.86,1.0,0.0,1.0,0.0,0.0
8614,49,24,4.0,81244.02,1,0,1,65879.48,0,807.82,1,201.96,1.0,0.0,1.0,0.0,0.0
8615,30,69,6.0,10456.98,2,1,1,63717.95,1,501.41,0,83.57,1.0,0.0,0.0,0.0,1.0
8616,40,57,4.0,28296.01,3,1,0,27525.62,4,354.12,0,88.53,1.0,0.0,1.0,0.0,0.0
8617,20,88,,164847.83,1,1,1,27283.37,9,0.0,0,,0.0,1.0,0.0,0.0,1.0
8618,50,66,6.0,80006.12,3,0,0,93085.93,4,105.18,0,17.53,1.0,0.0,1.0,0.0,0.0
8619,51,74,6.0,109058.76,3,0,0,66790.89,8,590.84,0,98.47,0.0,1.0,0.0,0.0,1.0
8620,63,63,8.0,64660.35,3,1,1,93792.4,2,303.2,1,37.9,1.0,0.0,0.0,1.0,0.0
8621,43,54,1.0,38106.97,3,0,1,32547.51,6,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
8622,53,60,1.0,71414.25,2,0,0,88279.13,0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
8623,53,85,9.0,113077.04,1,0,1,31824.08,7,207.42,0,23.05,0.0,1.0,0.0,1.0,0.0
8624,62,39,7.0,89452.28,2,0,0,56663.9,2,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
8625,25,86,4.0,193013.79,2,1,0,57332.48,8,1296.91,0,324.23,0.0,1.0,0.0,1.0,0.0
8626,39,99,3.0,68568.39,3,1,1,26968.9,9,597.71,0,199.24,1.0,0.0,1.0,0.0,0.0
8627,30,99,8.0,175310.74,3,0,1,24465.99,12,1577.01,1,197.13,1.0,0.0,0.0,0.0,1.0
8628,44,93,8.0,45668.87,1,1,1,24650.56,6,1204.32,0,150.54,0.0,1.0,0.0,0.0,1.0
8629,46,98,8.0,183659.77,1,0,1,83710.73,12,645.45,0,80.68,0.0,1.0,0.0,0.0,1.0
8630,48,26,4.0,87083.38,2,0,1,89666.25,8,1197.68,0,299.42,0.0,1.0,0.0,0.0,1.0
8631,21,53,9.0,13399.64,2,1,1,79048.47,7,609.1,0,67.68,1.0,0.0,0.0,1.0,0.0
8632,67,81,3.0,71832.76,3,1,1,35121.71,11,388.87,0,129.62,0.0,1.0,0.0,1.0,0.0
8633,36,87,,103277.1,3,1,0,51659.79,0,110.21,0,,1.0,0.0,1.0,0.0,0.0
8634,53,79,7.0,177938.02,1,1,1,20316.73,0,224.31,0,32.04,0.0,1.0,1.0,0.0,0.0
8635,45,49,7.0,91045.9,2,0,1,27677.56,3,851.04,0,121.58,0.0,1.0,1.0,0.0,0.0
8636,21,71,5.0,190017.22,3,1,1,43434.59,11,477.99,0,95.6,1.0,0.0,0.0,1.0,0.0
8637,66,40,9.0,21349.36,2,1,1,45882.17,11,46.36,0,5.15,0.0,1.0,1.0,0.0,0.0
8638,43,98,4.0,98896.49,1,1,0,51745.73,5,953.91,0,238.48,0.0,1.0,0.0,0.0,1.0
8639,52,81,9.0,194435.31,2,1,0,77262.01,5,1408.96,0,156.55,1.0,0.0,1.0,0.0,0.0
8640,27,21,1.0,184576.9,3,1,1,12452.6,4,513.78,1,513.78,0.0,1.0,0.0,0.0,1.0
8641,51,22,8.0,113561.27,2,1,1,27445.38,8,666.95,0,83.37,0.0,1.0,0.0,0.0,1.0
8642,19,76,8.0,120968.01,2,1,1,69824.58,2,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
8643,28,89,9.0,55042.8,1,1,0,64818.24,6,1941.15,0,215.68,1.0,0.0,0.0,1.0,0.0
8644,55,83,9.0,196126.68,2,1,1,46179.35,3,1289.97,1,143.33,1.0,0.0,0.0,0.0,1.0
8645,55,61,4.0,157003.1,2,1,1,22350.08,3,101.75,1,25.44,0.0,1.0,0.0,0.0,1.0
8646,38,97,5.0,140138.81,1,1,0,95558.72,0,953.96,0,190.79,1.0,0.0,0.0,1.0,0.0
8647,22,75,1.0,181389.58,1,0,1,31359.83,2,255.35,1,255.35,1.0,0.0,0.0,1.0,0.0
8648,58,70,10.0,31688.44,2,1,1,40517.11,10,839.22,1,83.92,1.0,0.0,0.0,0.0,1.0
8649,40,72,2.0,51074.17,3,1,0,35841.6,8,311.05,0,155.52,1.0,0.0,1.0,0.0,0.0
8650,64,25,,20863.09,3,1,0,99908.86,12,479.2,0,,0.0,1.0,0.0,0.0,1.0
8651,24,23,2.0,69381.53,2,0,0,11923.16,9,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
8652,36,28,5.0,7301.41,1,1,1,47307.37,10,284.67,0,56.93,1.0,0.0,0.0,1.0,0.0
8653,37,69,4.0,139386.66,3,1,1,82210.07,12,52.28,0,13.07,1.0,0.0,1.0,0.0,0.0
8654,44,67,2.0,133280.29,1,1,0,93561.26,3,619.71,0,309.86,0.0,1.0,1.0,0.0,0.0
8655,30,87,8.0,158230.9,3,0,0,68375.96,1,826.86,0,103.36,0.0,1.0,0.0,0.0,1.0
8656,44,57,10.0,87293.28,2,0,1,41277.5,11,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
8657,48,41,10.0,17676.02,1,1,1,43500.7,12,863.52,0,86.35,0.0,1.0,1.0,0.0,0.0
8658,39,88,7.0,176153.61,1,0,0,79830.52,0,1151.47,0,164.5,0.0,1.0,1.0,0.0,0.0
8659,18,29,9.0,78966.2,1,0,0,66075.11,2,508.8,0,56.53,0.0,1.0,0.0,1.0,0.0
8660,36,41,4.0,194076.56,3,0,1,23756.81,4,776.04,0,194.01,1.0,0.0,0.0,1.0,0.0
8661,41,78,7.0,52891.74,2,1,1,33367.16,10,744.12,1,106.3,0.0,1.0,0.0,0.0,1.0
8662,19,27,10.0,25068.01,1,0,0,28915.64,6,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
8663,58,22,9.0,891.95,2,1,1,85947.2,6,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
8664,32,70,3.0,78529.61,3,0,1,27114.38,1,175.98,0,58.66,0.0,1.0,1.0,0.0,0.0
8665,21,45,4.0,24954.32,1,0,0,60242.83,10,5.45,1,1.36,0.0,1.0,0.0,1.0,0.0
8666,29,56,2.0,197656.75,1,0,1,14245.85,3,471.2,0,235.6,1.0,0.0,1.0,0.0,0.0
8667,46,41,1.0,25930.92,3,0,1,89649.46,8,403.57,1,403.57,1.0,0.0,1.0,0.0,0.0
8668,37,84,8.0,70060.87,1,0,0,81346.53,1,723.18,0,90.4,1.0,0.0,0.0,0.0,1.0
8669,28,20,,173540.43,3,0,1,64563.05,1,131.6,0,,0.0,1.0,1.0,0.0,0.0
8670,45,83,5.0,122354.42,2,1,1,42396.01,6,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
8671,33,78,8.0,37384.47,3,1,0,48830.31,8,800.22,0,100.03,0.0,1.0,0.0,1.0,0.0
8672,18,97,7.0,135190.42,1,1,1,52597.55,0,479.4,0,68.49,1.0,0.0,1.0,0.0,0.0
8673,51,36,,198703.12,3,0,0,93198.12,1,670.38,0,,0.0,1.0,0.0,0.0,1.0
8674,36,86,4.0,76838.79,1,0,0,77030.01,1,375.08,1,93.77,1.0,0.0,1.0,0.0,0.0
8675,23,86,9.0,160177.24,2,0,1,13951.99,9,815.37,1,90.6,1.0,0.0,1.0,0.0,0.0
8676,56,45,5.0,141644.36,3,0,0,14632.37,3,364.62,0,72.92,1.0,0.0,1.0,0.0,0.0
8677,50,89,9.0,140325.95,1,0,0,86360.74,3,473.12,0,52.57,1.0,0.0,0.0,1.0,0.0
8678,57,83,4.0,27638.24,2,1,1,59875.25,12,647.06,0,161.76,0.0,1.0,1.0,0.0,0.0
8679,30,76,7.0,132533.16,2,0,0,21387.39,5,577.5,0,82.5,1.0,0.0,0.0,1.0,0.0
8680,56,94,6.0,82334.12,2,1,1,11100.51,5,658.21,0,109.7,1.0,0.0,1.0,0.0,0.0
8681,65,83,3.0,134192.82,3,1,0,58673.79,1,223.42,0,74.47,1.0,0.0,0.0,1.0,0.0
8682,49,41,5.0,1762.62,1,0,0,67169.64,9,561.98,0,112.4,1.0,0.0,0.0,1.0,0.0
8683,60,32,3.0,107471.49,1,1,0,17144.81,2,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
8684,57,52,10.0,107553.24,3,0,0,95201.41,3,765.15,0,76.52,0.0,1.0,0.0,0.0,1.0
8685,46,43,3.0,81478.85,1,1,0,65401.64,9,506.4,0,168.8,0.0,1.0,0.0,0.0,1.0
8686,37,98,3.0,10664.63,2,1,0,20265.88,1,780.94,0,260.31,0.0,1.0,0.0,0.0,1.0
8687,57,41,5.0,179612.42,2,0,1,96224.62,9,268.09,0,53.62,0.0,1.0,1.0,0.0,0.0
8688,64,27,6.0,26661.09,3,1,0,41440.25,5,713.04,0,118.84,0.0,1.0,0.0,1.0,0.0
8689,70,27,6.0,91280.4,1,1,0,80558.69,8,394.05,0,65.68,0.0,1.0,0.0,1.0,0.0
8690,64,32,1.0,169194.06,2,0,1,44696.37,6,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
8691,33,72,3.0,18142.63,2,0,1,56262.05,7,268.71,0,89.57,1.0,0.0,0.0,1.0,0.0
8692,29,47,6.0,146151.51,3,1,1,63430.85,8,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
8693,28,92,2.0,70684.89,3,0,0,46136.83,9,51.26,0,25.63,1.0,0.0,0.0,1.0,0.0
8694,70,29,9.0,198447.62,3,1,1,70621.45,6,183.98,0,20.44,0.0,1.0,0.0,0.0,1.0
8695,58,95,8.0,154309.66,1,0,1,36858.24,1,1142.46,1,142.81,1.0,0.0,0.0,0.0,1.0
8696,21,80,1.0,170120.39,2,1,1,55996.83,7,124.0,0,124.0,0.0,1.0,0.0,0.0,1.0
8697,68,70,,135759.12,3,1,0,51250.08,10,0.0,0,,1.0,0.0,0.0,1.0,0.0
8698,46,77,3.0,158930.91,1,1,0,50432.79,12,535.77,1,178.59,0.0,1.0,0.0,1.0,0.0
8699,64,36,10.0,26575.78,3,0,1,19042.4,8,290.73,0,29.07,0.0,1.0,1.0,0.0,0.0
8700,19,85,3.0,32319.12,1,1,0,15649.21,1,669.96,0,223.32,1.0,0.0,1.0,0.0,0.0
8701,55,34,4.0,59989.76,3,1,1,90917.33,12,70.55,0,17.64,1.0,0.0,0.0,0.0,1.0
8702,23,75,1.0,160546.2,2,1,0,60404.56,9,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
8703,35,75,6.0,24543.11,3,0,0,10185.08,9,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
8704,30,62,10.0,144851.35,2,0,1,13758.38,4,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
8705,32,61,3.0,19183.91,2,0,0,35688.25,11,331.23,1,110.41,1.0,0.0,0.0,0.0,1.0
8706,24,74,7.0,69173.75,2,0,0,81854.16,4,169.97,0,24.28,1.0,0.0,0.0,0.0,1.0
8707,49,37,8.0,118334.6,1,0,1,88579.79,6,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
8708,27,49,8.0,14979.97,1,1,0,42350.88,7,268.93,0,33.62,1.0,0.0,0.0,0.0,1.0
8709,52,59,,142007.15,2,1,0,68172.89,7,434.57,0,,0.0,1.0,0.0,0.0,1.0
8710,67,51,,108529.83,2,0,1,11004.63,4,0.0,0,,1.0,0.0,0.0,0.0,1.0
8711,54,76,5.0,145151.63,3,1,0,18840.39,12,1045.56,1,209.11,0.0,1.0,1.0,0.0,0.0
8712,50,68,2.0,173135.08,3,0,0,91241.96,10,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
8713,22,85,9.0,6556.54,3,1,0,37709.23,10,747.46,0,83.05,1.0,0.0,0.0,1.0,0.0
8714,67,81,8.0,97483.33,3,0,1,69534.1,2,546.52,0,68.32,1.0,0.0,0.0,1.0,0.0
8715,69,24,1.0,112926.41,2,1,0,86314.4,3,429.99,0,429.99,1.0,0.0,0.0,0.0,1.0
8716,23,46,8.0,113615.57,3,1,1,35394.17,12,724.51,0,90.56,0.0,1.0,1.0,0.0,0.0
8717,42,34,5.0,86922.71,1,0,1,60803.56,7,183.76,0,36.75,0.0,1.0,0.0,1.0,0.0
8718,24,42,6.0,68140.01,2,0,1,21135.26,11,670.12,1,111.69,0.0,1.0,0.0,1.0,0.0
8719,33,78,8.0,103733.61,3,1,1,85303.31,12,670.04,0,83.76,0.0,1.0,0.0,1.0,0.0
8720,47,87,2.0,26583.64,2,1,1,23882.01,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
8721,65,89,4.0,17475.84,1,1,0,28400.81,10,523.44,0,130.86,1.0,0.0,0.0,1.0,0.0
8722,45,60,,156388.38,2,0,1,49095.31,12,298.86,0,,0.0,1.0,0.0,1.0,0.0
8723,61,28,4.0,110468.75,2,1,0,98780.48,3,155.5,0,38.88,1.0,0.0,1.0,0.0,0.0
8724,36,80,,65369.92,3,1,1,39407.27,12,0.0,0,,0.0,1.0,0.0,1.0,0.0
8725,34,36,4.0,48110.53,2,0,0,82789.71,1,1055.95,0,263.99,0.0,1.0,0.0,1.0,0.0
8726,48,22,7.0,95643.5,2,1,0,44451.71,8,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
8727,21,26,3.0,48737.63,1,1,1,26928.72,12,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
8728,49,52,2.0,164259.67,3,0,0,85316.51,12,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
8729,59,74,6.0,161294.41,3,1,0,55346.24,5,143.44,0,23.91,1.0,0.0,1.0,0.0,0.0
8730,36,79,6.0,72188.27,3,0,0,17752.78,0,102.51,0,17.08,0.0,1.0,1.0,0.0,0.0
8731,57,40,9.0,134756.75,1,0,0,15621.65,11,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
8732,64,77,9.0,160492.0,2,1,1,71079.22,8,1160.19,0,128.91,0.0,1.0,1.0,0.0,0.0
8733,37,58,10.0,158548.63,3,0,1,13936.6,9,232.07,1,23.21,1.0,0.0,1.0,0.0,0.0
8734,51,20,4.0,198084.64,1,1,0,52094.39,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0
8735,35,87,6.0,122621.36,1,0,0,88741.04,0,529.5,0,88.25,1.0,0.0,1.0,0.0,0.0
8736,34,91,4.0,186855.13,2,0,0,28710.66,10,125.9,1,31.48,0.0,1.0,0.0,1.0,0.0
8737,56,99,10.0,163467.16,2,1,0,54932.01,0,770.07,0,77.01,1.0,0.0,1.0,0.0,0.0
8738,18,79,5.0,79369.14,2,0,1,52486.12,11,784.44,0,156.89,0.0,1.0,0.0,1.0,0.0
8739,46,25,4.0,17312.03,3,1,0,89516.02,7,212.86,0,53.22,1.0,0.0,0.0,1.0,0.0
8740,26,45,4.0,11254.88,3,0,1,28477.8,10,27.88,0,6.97,1.0,0.0,1.0,0.0,0.0
8741,64,71,5.0,119739.0,2,1,1,42389.41,5,432.39,0,86.48,0.0,1.0,0.0,0.0,1.0
8742,63,40,1.0,115449.38,3,0,1,93027.84,7,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
8743,64,24,8.0,72826.05,2,1,1,30575.5,8,62.33,0,7.79,0.0,1.0,0.0,1.0,0.0
8744,55,97,5.0,171189.23,1,1,1,68074.16,2,1259.74,0,251.95,0.0,1.0,0.0,0.0,1.0
8745,64,58,,50914.8,3,1,1,34148.05,1,0.0,0,,0.0,1.0,0.0,0.0,1.0
8746,58,95,9.0,154029.61,3,0,0,40943.38,2,1371.94,0,152.44,0.0,1.0,0.0,1.0,0.0
8747,18,59,,183129.53,1,0,0,83171.29,3,0.0,1,,0.0,1.0,1.0,0.0,0.0
8748,26,78,,45795.01,2,1,1,97028.67,9,914.41,0,,1.0,0.0,1.0,0.0,0.0
8749,35,23,5.0,3192.05,3,1,1,73598.68,10,1214.3,0,242.86,1.0,0.0,0.0,1.0,0.0
8750,37,47,3.0,90092.3,3,0,0,74981.48,6,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
8751,44,58,2.0,59721.49,3,0,0,34988.86,8,340.43,0,170.22,1.0,0.0,0.0,0.0,1.0
8752,65,54,,112051.79,1,0,1,72027.7,5,0.0,0,,0.0,1.0,1.0,0.0,0.0
8753,21,64,,117316.53,2,0,0,10070.96,0,0.0,0,,1.0,0.0,1.0,0.0,0.0
8754,28,59,1.0,97151.44,1,0,1,16714.78,0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
8755,53,79,5.0,102191.22,2,1,0,64089.55,11,434.25,0,86.85,0.0,1.0,1.0,0.0,0.0
8756,48,35,5.0,88560.55,1,0,0,18203.96,8,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
8757,30,42,,130966.96,3,1,1,12131.83,6,132.78,0,,0.0,1.0,0.0,1.0,0.0
8758,39,52,10.0,173862.27,3,1,0,50634.57,3,483.28,0,48.33,0.0,1.0,0.0,1.0,0.0
8759,61,92,6.0,150027.61,3,0,0,35930.83,6,395.82,0,65.97,1.0,0.0,0.0,1.0,0.0
8760,29,66,9.0,51858.76,2,1,1,67808.55,9,1177.88,0,130.88,0.0,1.0,0.0,0.0,1.0
8761,25,83,5.0,163460.94,2,0,0,75488.19,2,463.84,0,92.77,1.0,0.0,0.0,1.0,0.0
8762,58,75,7.0,42501.51,1,1,0,98448.5,2,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
8763,19,53,10.0,115009.32,2,1,1,25515.72,1,145.64,0,14.56,1.0,0.0,0.0,0.0,1.0
8764,62,29,5.0,141605.24,2,0,1,34163.47,6,539.88,1,107.98,1.0,0.0,0.0,0.0,1.0
8765,69,64,,57740.07,3,0,1,42327.42,10,328.07,0,,0.0,1.0,0.0,1.0,0.0
8766,26,54,3.0,79178.82,2,1,1,95707.14,7,909.42,1,303.14,1.0,0.0,1.0,0.0,0.0
8767,50,39,,48714.33,1,1,1,60744.27,1,866.02,1,,0.0,1.0,0.0,1.0,0.0
8768,32,59,3.0,137209.72,3,1,0,22132.18,5,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
8769,39,62,10.0,172800.52,3,1,1,94865.77,10,1029.45,0,102.94,1.0,0.0,0.0,1.0,0.0
8770,46,75,2.0,70090.89,3,1,1,48228.89,5,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8771,21,40,2.0,117262.31,3,0,0,22143.22,8,616.02,0,308.01,0.0,1.0,0.0,1.0,0.0
8772,46,55,2.0,117381.91,3,1,0,11512.98,8,138.91,0,69.46,1.0,0.0,0.0,1.0,0.0
8773,54,92,8.0,111230.23,3,0,0,57769.64,8,471.88,0,58.98,0.0,1.0,0.0,1.0,0.0
8774,21,40,4.0,60818.77,1,1,1,83840.66,9,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
8775,70,95,1.0,33591.38,1,0,1,53387.08,6,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
8776,34,24,8.0,81221.62,1,0,0,34271.2,6,316.69,0,39.59,1.0,0.0,0.0,1.0,0.0
8777,54,35,3.0,18291.03,2,1,0,30327.36,5,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
8778,42,86,8.0,140977.74,3,0,1,10855.3,0,983.41,0,122.93,0.0,1.0,0.0,0.0,1.0
8779,44,30,9.0,86871.2,3,1,0,52617.77,0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8780,22,54,6.0,104493.34,1,1,1,17061.83,4,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
8781,29,68,8.0,185575.19,3,0,1,52723.72,6,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8782,38,45,8.0,57073.53,2,1,1,61701.81,12,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
8783,30,52,6.0,88803.56,3,1,0,21926.61,9,559.37,0,93.23,0.0,1.0,0.0,1.0,0.0
8784,34,29,7.0,144447.22,3,0,1,83772.61,10,457.9,0,65.41,0.0,1.0,1.0,0.0,0.0
8785,45,34,9.0,115266.14,3,1,0,18570.52,2,413.46,0,45.94,0.0,1.0,0.0,0.0,1.0
8786,18,86,8.0,148285.4,1,0,0,36745.94,2,215.11,0,26.89,1.0,0.0,0.0,1.0,0.0
8787,67,69,,147979.73,1,0,1,21707.81,9,160.26,0,,1.0,0.0,1.0,0.0,0.0
8788,36,31,2.0,52294.83,2,0,0,38413.29,1,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8789,60,34,6.0,63325.76,3,1,1,56244.27,12,691.38,0,115.23,1.0,0.0,1.0,0.0,0.0
8790,70,65,,181243.64,3,0,0,52119.07,5,0.0,0,,0.0,1.0,1.0,0.0,0.0
8791,46,27,5.0,176724.38,3,1,1,69961.59,6,139.34,0,27.87,0.0,1.0,0.0,1.0,0.0
8792,53,83,9.0,100051.96,3,1,1,55496.12,10,359.56,0,39.95,0.0,1.0,0.0,0.0,1.0
8793,31,20,4.0,37278.27,1,1,1,99073.77,3,71.89,0,17.97,1.0,0.0,0.0,1.0,0.0
8794,31,58,4.0,62255.63,2,1,1,96119.14,6,479.45,0,119.86,1.0,0.0,0.0,0.0,1.0
8795,19,61,5.0,48961.25,1,0,1,14034.38,6,1029.69,1,205.94,1.0,0.0,1.0,0.0,0.0
8796,18,48,2.0,180198.59,1,1,0,32748.05,7,339.3,0,169.65,1.0,0.0,1.0,0.0,0.0
8797,45,46,2.0,74739.19,3,1,0,41300.59,8,759.61,1,379.8,0.0,1.0,0.0,1.0,0.0
8798,45,81,3.0,46020.8,1,0,0,40039.52,4,61.32,0,20.44,0.0,1.0,0.0,1.0,0.0
8799,52,92,6.0,118404.62,1,1,1,15941.67,3,50.16,0,8.36,0.0,1.0,0.0,1.0,0.0
8800,64,25,5.0,141716.28,1,0,0,50762.31,4,584.75,0,116.95,0.0,1.0,1.0,0.0,0.0
8801,65,46,8.0,46647.24,1,1,0,85523.63,6,242.56,0,30.32,0.0,1.0,0.0,1.0,0.0
8802,46,96,2.0,109404.27,2,1,0,60986.3,6,423.26,0,211.63,1.0,0.0,0.0,1.0,0.0
8803,24,97,8.0,81737.57,2,1,1,81793.78,0,732.96,0,91.62,0.0,1.0,0.0,1.0,0.0
8804,20,66,5.0,193562.36,2,0,1,43271.61,12,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
8805,49,48,6.0,110767.34,1,1,0,89045.73,5,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
8806,47,36,7.0,57450.33,3,1,1,26221.62,7,2.34,0,0.33,1.0,0.0,0.0,1.0,0.0
8807,25,41,8.0,122804.53,3,1,0,79769.56,4,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
8808,53,75,8.0,98203.84,3,1,1,21477.82,6,584.75,0,73.09,0.0,1.0,0.0,1.0,0.0
8809,33,81,3.0,81504.31,2,0,0,36983.22,2,344.31,1,114.77,1.0,0.0,0.0,0.0,1.0
8810,60,20,9.0,131242.89,1,0,1,55855.62,5,199.93,0,22.21,0.0,1.0,1.0,0.0,0.0
8811,43,69,1.0,77039.77,3,0,1,81507.37,5,293.23,0,293.23,1.0,0.0,0.0,1.0,0.0
8812,50,66,2.0,125505.64,3,0,1,57938.15,3,789.3,0,394.65,0.0,1.0,0.0,0.0,1.0
8813,19,47,5.0,168275.7,1,1,1,44715.19,1,885.29,0,177.06,1.0,0.0,0.0,1.0,0.0
8814,44,30,10.0,136870.24,1,1,0,55417.17,4,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
8815,50,66,5.0,16083.21,2,1,1,25440.56,5,484.97,0,96.99,0.0,1.0,1.0,0.0,0.0
8816,32,25,6.0,83576.38,3,0,1,33382.17,0,830.43,0,138.4,0.0,1.0,0.0,0.0,1.0
8817,56,97,2.0,94374.16,3,1,1,29095.44,7,253.95,1,126.98,1.0,0.0,0.0,1.0,0.0
8818,56,71,9.0,9121.61,3,1,1,44060.51,11,642.21,0,71.36,0.0,1.0,0.0,0.0,1.0
8819,43,48,2.0,132889.67,2,0,1,96467.99,9,243.83,0,121.92,0.0,1.0,0.0,0.0,1.0
8820,65,80,8.0,158071.73,1,0,1,72306.37,8,1019.92,0,127.49,0.0,1.0,0.0,1.0,0.0
8821,59,62,10.0,149210.96,1,0,0,69787.98,0,434.2,0,43.42,1.0,0.0,0.0,1.0,0.0
8822,25,28,9.0,76941.06,2,1,0,87124.26,6,211.44,0,23.49,0.0,1.0,0.0,1.0,0.0
8823,63,41,8.0,63544.65,1,0,0,42000.56,7,136.55,0,17.07,0.0,1.0,0.0,1.0,0.0
8824,67,61,9.0,20137.19,3,1,1,77432.41,8,303.4,1,33.71,0.0,1.0,0.0,0.0,1.0
8825,36,34,6.0,56345.45,2,0,1,40459.24,1,350.37,0,58.4,1.0,0.0,0.0,1.0,0.0
8826,69,45,9.0,118909.57,1,0,1,39290.04,6,282.47,1,31.39,1.0,0.0,0.0,1.0,0.0
8827,57,33,4.0,188664.86,3,0,0,42595.9,11,45.83,0,11.46,1.0,0.0,1.0,0.0,0.0
8828,49,81,2.0,103113.86,3,0,1,83747.7,12,351.99,0,176.0,0.0,1.0,1.0,0.0,0.0
8829,46,56,9.0,131939.29,1,1,0,34680.79,12,695.91,0,77.32,1.0,0.0,0.0,1.0,0.0
8830,30,24,1.0,133570.01,1,0,1,53703.41,8,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8831,39,52,8.0,98505.04,2,1,1,83866.89,2,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
8832,70,32,2.0,110371.73,3,1,0,66838.19,3,843.47,0,421.74,0.0,1.0,0.0,1.0,0.0
8833,29,76,,166476.34,1,0,1,46396.63,7,0.0,0,,0.0,1.0,0.0,1.0,0.0
8834,28,53,8.0,174163.32,1,1,0,62118.91,7,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8835,41,42,5.0,174508.99,1,1,1,38507.8,9,831.42,0,166.28,1.0,0.0,0.0,0.0,1.0
8836,43,71,2.0,72879.26,3,1,0,58270.94,10,88.52,0,44.26,1.0,0.0,0.0,1.0,0.0
8837,21,72,6.0,58605.22,3,1,1,88464.37,12,1011.32,0,168.55,0.0,1.0,0.0,0.0,1.0
8838,53,85,8.0,82068.1,1,1,0,53829.8,12,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
8839,35,41,10.0,67124.57,1,1,1,31126.5,1,955.92,0,95.59,0.0,1.0,0.0,1.0,0.0
8840,24,91,2.0,67158.46,1,0,1,91971.93,12,1546.91,0,773.46,1.0,0.0,0.0,1.0,0.0
8841,52,33,3.0,161590.23,1,1,0,85387.14,10,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
